ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family,Subfamily,Genus,ISO_codes
hua,Hua,,-6.333333333333333,145.33333333333334,yaga1260,ygr,Trans-New Guinea,,Eastern Highlands,ygr
iba,Iban,,2,112,iban1264,iba,Austronesian,Western Malayo-Polynesian,Sundic,iba
jeb,Jebero,,-5.416666666666667,-76.5,jebe1250,jeb,Cahuapanan,,Cahuapanan,jeb
jng,Jingpho,,25.416666666666668,97,kach1280,kac,Sino-Tibetan,Tibeto-Burman,Jinghpo,kac
mme,Mari (Meadow),,57,48,east2328,mhr,Uralic,Finno-Ugric,Finnic,mhr
mby,Mbay,,8.25,17.5,mbay1241,myb,Nilo-Saharan,Central Sudanic,Bongo-Bagirmi,myb
mpa,Murrinh-Patha,,-14.666666666666666,129.66666666666666,murr1258,mwf,Australian,Daly,Murrinh-Patha,mwf
new,Newari (Kathmandu),,27.666666666666668,85.5,newa1246,new,Sino-Tibetan,Tibeto-Burman,Bodic,new
sno,Saami (Northern),,69,24,nort2671,sme,Uralic,Finno-Ugric,Finnic,sme
ukr,Ukrainian,,49,33,ukra1253,ukr,Indo-European,,Slavic,ukr
was,Washo,,39.25,-120,wash1253,was,,,,was
yuk,Yukulta,,-17.333333333333332,138.83333333333334,gang1267,gcd,Australian,,Tangkic,gcd
kkv,Kaliai-Kove,,-5.583333333333333,149.66666666666666,,,Austronesian,Eastern Malayo-Polynesian,Oceanic,khl kvc
kya,Kuku-Yalanji,,-16,145,kuku1273,gvn,Australian,,Pama-Nyungan,gvn
qhu,Quechua (Huallaga),,-6,-76,huam1248,qvh,Quechuan,,Quechuan,qvh
sah,Sahu,,1.1666666666666665,127.5,sahu1245,saj,West Papuan,,North Halmaheran,saj
skp,Selkup,,65,82,selk1253,sel,Uralic,,Samoyedic,sel
ttu,Tsova-Tush,,42.5,45.5,bats1242,bbl,Nakh-Daghestanian,,Nakh,bbl
wsk,Waskia,,-4.5,146,wask1241,wsk,Trans-New Guinea,,Madang,wsk
alw,Alawa,,-15.166666666666666,134.25,alaw1244,alh,Australian,,Maran,alh
ao,Ao,,26.583333333333332,94.66666666666667,aona1235,njo,Sino-Tibetan,Tibeto-Burman,Kuki-Chin-Naga,njo
apl,Apalaí,,0,-54,apal1257,apy,Cariban,,Cariban,apy
bbw,Bininj Gun-Wok,,-12.5,133.75,gunw1252,gup,Australian,Gunwinyguan,Gunwinygic,gup
fye,Fyem,,9.583333333333334,9.333333333333334,fyam1238,pym,Niger-Congo,Benue-Congo,Platoid,pym
grr,Garrwa,,-17.083333333333332,137.16666666666666,garr1260,gbc,Australian,,Garrwan,gbc
kgu,Kalkatungu,,-21,139.5,kalk1246,ktg,Australian,,Pama-Nyungan,ktg
lai,Lai,,22.666666666666668,93.66666666666667,haka1240,cnh,Sino-Tibetan,Tibeto-Burman,Kuki-Chin-Naga,cnh
mro,Moro,,11,30.166666666666668,moro1285,mor,Niger-Congo,Kordofanian,Heiban,mor
nar,Nara (in Ethiopia),,15.083333333333334,37.58333333333333,nara1262,nrb,Nilo-Saharan,Eastern Sudanic,Nara,nrb
tam,Tamang,,28,85.25,,,Sino-Tibetan,Tibeto-Burman,Bodic,taj tge
tvo,Tatar,,56,49.5,tata1255,tat,Altaic,,Turkic,tat
tpn,Tepehuan (Northern),,26.333333333333332,-107,nort2959,ntp,Uto-Aztecan,,Tepiman,ntp
tib,Tibetan (Standard Spoken),,30,91,tibe1272,bod,Sino-Tibetan,Tibeto-Burman,Bodic,bod
tlp,Tlapanec,,17.083333333333332,-99,acat1239,tpx,Oto-Manguean,,Subtiaba-Tlapanec,tpx
udh,Udihe,,47.66666666666667,136.25,udih1248,ude,Altaic,,Tungusic,ude
zan,Zande,,4,26,zand1248,zne,Niger-Congo,Adamawa-Ubangi,Ubangi,zne
cct,Choctaw,,32.25,-88.5,choc1276,cho,Muskogean,,Muskogean,cho
cop,Coptic,,26,32,copt1239,cop,Afro-Asiatic,,Egyptian-Coptic,cop
dgb,Dagbani,,9.583333333333334,-0.5,dagb1246,dag,Niger-Congo,,Gur,dag
dum,Dumo,,-2.6833333333333336,141.3,vani1248,vam,Skou,,Western Skou,vam
kos,Kosraean,,5.3,163,kosr1238,kos,Austronesian,Eastern Malayo-Polynesian,Oceanic,kos
nuu,Nuuchahnulth,,49.66666666666667,-126.66666666666667,noot1239,noo,Wakashan,,Southern Wakashan,noo
oss,Ossetic,,43,44,iron1242,oss,Indo-European,,Iranian,oss
snh,Sinhala,,7,80.5,sinh1246,sin,Indo-European,,Indic,sin
tas,Tashlhiyt,,31,-5,tach1250,shi,Afro-Asiatic,,Berber,shi
trb,Teribe,,9.333333333333334,-82.66666666666667,teri1250,tfr,Chibchan,,Talamanca,tfr
tja,Tiipay (Jamul),,32.16666666666667,-116.5,kumi1248,dih,Hokan,,Yuman,dih
tla,Tolai,,-4.25,152.08333333333334,kuan1248,ksd,Austronesian,Eastern Malayo-Polynesian,Oceanic,ksd
yel,Yelî Dnye,,-11.366666666666665,154.16666666666666,yele1255,yle,Yele,,Yele,yle
amr,Arabic (Moroccan),,34,-6,moro1292,ary,Afro-Asiatic,,Semitic,ary
ara,Arawak,,5.5,-55.16666666666667,araw1276,arw,Arawakan,,Arawakan,arw
bto,Batak (Toba),,2.5,99,bata1289,bbc,Austronesian,Western Malayo-Polynesian,Sundic,bbc
bir,Birom,,9.666666666666666,8.833333333333334,bero1242,bom,Niger-Congo,Benue-Congo,Platoid,bom
din,Dinka,,8.5,28,nort2815,dip,Nilo-Saharan,Eastern Sudanic,Nilotic,dip
dog,Dogon,,14.333333333333334,-3.5,bang1363,dba,Niger-Congo,,Dogon,dba
evn,Even,,68,130,even1260,eve,Altaic,,Tungusic,eve
goa,Goajiro,,12,-72,wayu1243,guc,Arawakan,,Arawakan,guc
mgg,Mangghuer,,36,102,tuuu1240,mjg,Altaic,,Mongolic,mjg
oji,Ojibwa (Eastern),,46,-80,east2542,ojg,Algic,,Algonquian,ojg
res,Resígaro,,-2.4166666666666665,-71.5,resi1247,rgr,Arawakan,,Arawakan,rgr
snc,Seneca,,42.5,-77.5,sene1264,see,Iroquoian,,Northern Iroquoian,see
srn,Sirionó,,-15.583333333333334,-64,siri1273,srq,Tupian,,Tupi-Guaraní,srq
tah,Tahitian,,-17.666666666666668,-149.58333333333334,tahi1242,tah,Austronesian,Eastern Malayo-Polynesian,Oceanic,tah
tkl,Takelma,,42.5,-123,take1257,tkm,,,,tkm
uhi,Uradhi,,-11.916666666666666,142.41666666666666,urad1239,urf,Australian,,Pama-Nyungan,urf
che,Cherokee,,35.5,-83.5,cher1273,chr,Iroquoian,,Southern Iroquoian,chr
cze,Czech,,50,15,czec1258,ces,Indo-European,,Slavic,ces
dsh,Danish,,56,10,dani1285,dan,Indo-European,,Germanic,dan
hup,Hupa,,41.08333333333333,-123.66666666666667,hupa1239,hup,Na-Dene,,Athapaskan,hup
ite,Itelmen,,57,157.5,itel1242,itl,Chukotko-Kamchatkan,,Southern Chukotko-Kamchatkan,itl
kab,Kabardian,,43.5,43.5,kaba1278,kbd,Northwest Caucasian,,Northwest Caucasian,kbd
knk,Kanakuru,,10,12,dera1248,kna,Afro-Asiatic,Chadic,West Chadic,kna
kwa,Kwaio,,-8.95,161,kwai1243,kwd,Austronesian,Eastern Malayo-Polynesian,Oceanic,kwd
lel,Lele,,9.083333333333334,15.583333333333334,lele1276,lln,Afro-Asiatic,Chadic,East Chadic,lln
shu,Shuswap,,52,-120,shus1248,shs,Salishan,,Interior Salish,shs
so,So,,2.5833333333333335,34.75,sooo1256,teu,Nilo-Saharan,Eastern Sudanic,Kuliak,teu
tne,Temne,,8.666666666666666,-13.083333333333334,timn1235,tem,Niger-Congo,Atlantic,Southern Atlantic,tem
ctl,Catalan,,41.75,2,stan1289,cat,Indo-European,,Romance,cat
fni,Fula (Nigerian),,8.166666666666666,10.5,nige1253,fuv,Niger-Congo,Atlantic,Northern Atlantic,fuv
lui,Luiseño,,33.33333333333333,-117.16666666666667,luis1253,lui,Uto-Aztecan,,Takic,lui
nmb,Nambikuára,,-13,-59,sout2994,nab,Nambikuaran,,Nambikuaran,nab
nas,Nasioi,,-6.333333333333333,155.58333333333334,naas1242,nas,East Bougainville,,East Bougainville,nas
por,Portuguese,,39,-8,port1283,por,Indo-European,,Romance,por
siu,Siuslaw,,44,-124,sius1254,sis,Oregon Coast,,Siuslawan,sis
sun,Sundanese,,-7,107,sund1252,sun,Austronesian,Western Malayo-Polynesian,Sundic,sun
chr,Chrau,,10.75,107.5,chra1242,crw,Austro-Asiatic,Mon-Khmer,Bahnaric,crw
est,Estonian,,59,26,,est,Uralic,Finno-Ugric,Finnic,est
gae,Gaelic (Scots),,57,-4,scot1245,gla,Indo-European,,Celtic,gla
guu,Guugu Yimidhirr,,-15,144.83333333333334,gugu1255,kky,Australian,,Pama-Nyungan,kky
hop,Hopi,,36,-110,hopi1249,hop,Uto-Aztecan,,Hopi,hop
mis,Miskito,,14,-83.66666666666667,misk1235,miq,Misumalpan,,Misumalpan,miq
mum,Mumuye,,9,11.666666666666666,nucl1240,mzm,Niger-Congo,Adamawa-Ubangi,Adamawa,mzm
tac,Tacana,,-13.5,-68,taca1256,tna,Tacanan,,Tacanan,tna
ter,Tera,,11,11.833333333333334,tera1251,ttr,Afro-Asiatic,Chadic,Biu-Mandara,ttr
wma,West Makian,,0.5,127.58333333333333,west2600,mqs,West Papuan,,North Halmaheran,mqs
wiy,Wiyot,,40.83333333333333,-124.16666666666667,wiyo1248,wiy,Algic,,Wiyot,wiy
abu,Abun,,-0.5,132.5,abun1252,kgr,West Papuan,,North-Central Bird's Head,kgr
bab,Babungo,,6.116666666666667,10.416666666666666,veng1238,bav,Niger-Congo,Benue-Congo,Bantoid,bav
brr,Bororo,,-16,-57,boro1282,bor,Macro-Ge,,Bororo,bor
djp,Djapu,,-12.666666666666666,136,dhuw1249,duj,Australian,,Pama-Nyungan,duj
doy,Doyayo,,8.666666666666666,13.083333333333334,doya1240,dow,Niger-Congo,Adamawa-Ubangi,Adamawa,dow
krd,Kurdish (Central),,36,44,nort2641,kmr,Indo-European,,Iranian,kmr
len,Lenakel,,-19.45,169.25,lena1238,tnl,Austronesian,Eastern Malayo-Polynesian,Oceanic,tnl
mam,Mam,,15,-91.83333333333333,mamc1234,mvc,Mayan,,Mayan,mvc
nca,Nicobarese (Car),,9,93,carn1240,caq,Austro-Asiatic,Mon-Khmer,Nicobarese,caq
qaw,Qawasqar,,-49,-75,qawa1238,alc,Alacalufan,,Alacalufan,alc
ttn,Tetun,,-9,126,tetu1245,tet,Austronesian,,Central Malayo-Polynesian,tet
tid,Tidore,,0.75,127.5,tido1248,tvo,West Papuan,,North Halmaheran,tvo
ygr,Yagaria,,-6.333333333333333,145.41666666666666,yaga1260,ygr,Trans-New Guinea,,Eastern Highlands,ygr
arg,Arabic (Gulf),,26,49,gulf1241,afb,Afro-Asiatic,,Semitic,afb
cub,Cubeo,,1.3333333333333335,-70.5,cube1242,cub,Tucanoan,,Tucanoan,cub
dgr,Dagur,,48,124,daur1238,dta,Altaic,,Mongolic,dta
htc,Huastec,,22.083333333333332,-99.33333333333333,huas1256,hsf,Mayan,,Mayan,hsf
ik,Ik,,3.75,34.16666666666667,ikkk1242,ikx,Nilo-Saharan,Eastern Sudanic,Kuliak,ikx
nun,Nung (in Vietnam),,21.916666666666668,106.41666666666667,nung1283,nut,Tai-Kadai,,Kam-Tai,nut
pae,Páez,,2.6666666666666665,-76,paez1247,pbb,Páezan,,Páezan,pbb
sed,Sedang,,14.833333333333334,108,seda1262,sed,Austro-Asiatic,Mon-Khmer,Bahnaric,sed
bsk,Bashkir,,53,58,bash1264,bak,Altaic,,Turkic,bak
mlk,Malakmalak,,-13.416666666666666,130.41666666666666,mull1237,mpb,Australian,Daly,Northern Daly,mpb
mns,Mansi,,62,62,mans1258,mns,Uralic,Finno-Ugric,Ugric,mns
mna,Muna,,-5,122.5,muna1247,mnb,Austronesian,Western Malayo-Polynesian,Sulawesi,mnb
mup,Mupun,,9.5,8.833333333333334,mwag1236,sur,Afro-Asiatic,Chadic,West Chadic,sur
ngl,Ngalakan,,-14.25,134,ngal1293,nig,Australian,Gunwinyguan,Ngalakan,nig
scr,Serbian-Croatian,,44,19,,,Indo-European,,Slavic,bos hrv srp
tin,Tinrin,,-21.666666666666668,165.75,tiri1258,cir,Austronesian,Eastern Malayo-Polynesian,Oceanic,cir
arc,Archi,,42,46.83333333333333,arch1244,aqc,Nakh-Daghestanian,Daghestanian,Lezgic,aqc
ava,Avar,,42.5,46.5,avar1256,ava,Nakh-Daghestanian,Daghestanian,Avar-Andic-Tsezic,ava
gbb,Gbeya Bossangoa,,6.666666666666667,17.5,gbay1287,gbp,Niger-Congo,Adamawa-Ubangi,Ubangi,gbp
lim,Limbu,,27.166666666666668,87.75,limb1266,lif,Sino-Tibetan,Tibeto-Burman,Bodic,lif
miy,Miya,,10.916666666666666,9.666666666666666,miya1266,mkf,Afro-Asiatic,Chadic,West Chadic,mkf
ngz,Ngizim,,12.083333333333334,10.916666666666666,ngiz1242,ngi,Afro-Asiatic,Chadic,West Chadic,ngi
poh,Pohnpeian,,6.883333333333333,158.25,pohn1238,pon,Austronesian,Eastern Malayo-Polynesian,Oceanic,pon
tna,Turkana,,3,35.5,turk1308,tuv,Nilo-Saharan,Eastern Sudanic,Nilotic,tuv
uzb,Uzbek,,39,66,,,Altaic,,Turkic,uzn uzs
hve,Huave (San Mateo del Mar),,16.216666666666665,-95,sanm1287,huv,Huavean,,Huavean,huv
kty,Khanty,,65,65,khan1273,kca,Uralic,Finno-Ugric,Ugric,kca
mym,Malayalam,,10,76.5,mala1464,mal,Dravidian,,Southern Dravidian,mal
tel,Telugu,,16,79,telu1262,tel,Dravidian,,South-Central Dravidian,tel
ykt,Yakut,,62,130,yaku1245,sah,Altaic,,Turkic,sah
awt,Awtuw,,-3.5833333333333335,142,awtu1239,kmn,Sepik,,Ram,kmn
klm,Klamath,,42.5,-121.5,klam1254,kla,Penutian,,Klamath-Modoc,kla
nep,Nepali,,28,85,east1436,nep,Indo-European,,Indic,nep
tgr,Tigré,,16.5,38.5,tigr1270,tig,Afro-Asiatic,,Semitic,tig
tuv,Tuvan,,52,95,tuvi1240,tyv,Altaic,,Turkic,tyv
hat,Hatam,,-1,134,hata1243,had,West Papuan,,Hatam,had
mok,Mokilese,,6.666666666666667,159.75,moki1238,mkj,Austronesian,Eastern Malayo-Polynesian,Oceanic,mkj
nor,Norwegian,,61,8,norw1259,nob,Indo-European,,Germanic,nob
qui,Quileute,,47.91666666666667,-124.25,quil1240,qui,Chimakuan,,Chimakuan,qui
ret,Retuarã,,-0.5,-70.66666666666667,tani1257,tnc,Tucanoan,,Tucanoan,tnc
tau,Tauya,,-5.75,145.33333333333334,tauy1241,tya,Trans-New Guinea,,Madang,tya
bre,Breton,,48,-3,bret1244,bre,Indo-European,,Celtic,bre
ijo,Ijo (Kolokuma),,4.916666666666667,5.666666666666667,izon1238,ijc,Niger-Congo,,Ijoid,ijc
luo,Luo,,-0.5,34.75,luok1236,luo,Nilo-Saharan,Eastern Sudanic,Nilotic,luo
pal,Palauan,,7.5,134.58333333333334,pala1344,pau,Austronesian,Western Malayo-Polynesian,Palauan,pau
psh,Pashto,,33,67,cent1973,pst,Indo-European,,Iranian,pst
sam,Samoan,,-13.916666666666666,-171.83333333333334,samo1305,smo,Austronesian,Eastern Malayo-Polynesian,Oceanic,smo
sel,Selknam,,-53,-70,onaa1245,ona,Chon,,Chon Proper,ona
wao,Waorani,,-1,-76.5,waor1240,auc,,,,auc
wap,Wappo,,38.5,-122.5,wapp1239,wao,Wappo-Yukian,,Wappo,wao
win,Wintu,,41,-122.5,wint1259,wit,Penutian,,Wintuan,wit
akn,Akan,,6.5,-1.25,akan1250,aka,Niger-Congo,,Kwa,aka
bri,Bribri,,9.416666666666666,-83,brib1243,bzd,Chibchan,,Talamanca,bzd
kis,Kisi,,8.833333333333334,-10.166666666666666,,,Niger-Congo,Atlantic,Southern Atlantic,kqs kss
cax,Campa (Axininca),,-12,-74,asha1243,cni,Arawakan,,Arawakan,cni
kon,Kongo,,-5,15,koon1244,kng,Niger-Congo,Benue-Congo,Bantoid,kng
lug,Lugbara,,3.0833333333333335,30.916666666666668,lugb1240,lgg,Nilo-Saharan,Central Sudanic,Moru-Ma'di,lgg
maa,Maasai,,-3,36,masa1300,mas,Nilo-Saharan,Eastern Sudanic,Nilotic,mas
tsh,Tümpisa Shoshone,,37,-117,pana1305,par,Uto-Aztecan,,Numic,par
wel,Welsh,,52,-3,wels1247,cym,Indo-European,,Celtic,cym
yap,Yapese,,9.583333333333334,138.16666666666666,yape1248,yap,Austronesian,Western Malayo-Polynesian,Yapese,yap
iaa,Iaai,,-20.416666666666668,166.58333333333334,iaai1238,iai,Austronesian,Eastern Malayo-Polynesian,Oceanic,iai
jaq,Jaqaru,,-13,-76,jaqa1244,jqr,Aymaran,,Aymaran,jqr
tgk,Tigak,,-2.716666666666667,150.8,tiga1245,tgc,Austronesian,Eastern Malayo-Polynesian,Oceanic,tgc
ton,Tonkawa,,30.25,-96.75,tonk1249,tqw,,,,tqw
mhi,Marathi,,19,76,mara1378,mar,Indo-European,,Indic,mar
pip,Pipil,,13.833333333333334,-89.58333333333333,pipi1250,ppl,Uto-Aztecan,,Aztecan,ppl
tzu,Tzutujil,,14.666666666666666,-91.33333333333333,,,Mayan,,Mayan,tzj tzt
amp,Arrernte (Mparntwe),,-24,136,east2379,aer,Australian,,Pama-Nyungan,aer
die,Diegueño (Mesa Grande),,32.66666666666667,-116.16666666666667,kumi1248,dih,Hokan,,Yuman,dih
diy,Diyari,,-28,139,dier1241,dif,Australian,,Pama-Nyungan,dif
ice,Icelandic,,65,-17,icel1247,isl,Indo-European,,Germanic,isl
pan,Panjabi,,31,74,panj1256,pan,Indo-European,,Indic,pan
lak,Lak,,42.16666666666667,47.16666666666667,lakk1252,lbe,Nakh-Daghestanian,Daghestanian,Lak-Dargwa,lbe
mne,Maidu (Northeast),,40,-120.66666666666667,nort2952,nmu,Penutian,,Maiduan,nmu
eka,Ekari,,-3.8333333333333335,135.5,ekar1243,ekg,Trans-New Guinea,,Wissel Lakes-Kemandoga,ekg
ham,Hamtai,,-7.5,146.25,hamt1247,hmt,Trans-New Guinea,,Angan,hmt
mrg,Margi,,11,13,marg1265,mrt,Afro-Asiatic,Chadic,Biu-Mandara,mrt
nan,Nandi,,0.25,35,kale1246,kln,Nilo-Saharan,Eastern Sudanic,Nilotic,kln
mac,Macushi,,4,-60,macu1259,mbc,Cariban,,Cariban,mbc
mrd,Marind,,-7.833333333333333,140.16666666666666,nucl1622,mrz,Marind,,Marind Proper,mrz
abi,Abipón,,-29,-61,abip1241,axb,Guaicuruan,,Guaicuruan,axb
mab,Maba,,13.75,20.833333333333332,maba1277,mde,Nilo-Saharan,,Maban,mde
swe,Swedish,,60,15,swed1254,swe,Indo-European,,Germanic,swe
wlf,Wolof,,15.25,-16,nucl1347,wol,Niger-Congo,Atlantic,Northern Atlantic,wol
ace,Acehnese,,5.5,95.5,achi1257,ace,Austronesian,Western Malayo-Polynesian,Sundic,ace
chv,Chuvash,,55.5,47.5,chuv1255,chv,Altaic,,Turkic,chv
dut,Dutch,,52.5,6,dutc1256,nld,Indo-European,,Germanic,nld
kas,Kashmiri,,34,76,kash1277,kas,Indo-European,,Indic,kas
pur,Purépecha,,19.5,-101.66666666666667,pure1242,tsz,Tarascan,,Tarascan,tsz
una,Una,,-4.666666666666667,140,unaa1239,mtg,Trans-New Guinea,,Mek,mtg
dyi,Dyirbal,,-17.833333333333332,145.58333333333334,dyir1250,dbl,Australian,,Pama-Nyungan,dbl
haw,Hawaiian,,19.583333333333332,-155.5,hawa1245,haw,Austronesian,Eastern Malayo-Polynesian,Oceanic,haw
ita,Italian,,43,12,ital1282,ita,Indo-European,,Romance,ita
kch,Koyra Chiini,,17,-3,koyr1240,khq,Nilo-Saharan,,Songhay,khq
lit,Lithuanian,,55,24,lith1251,lit,Indo-European,,Baltic,lit
ood,O'odham,,32,-112,toho1245,ood,Uto-Aztecan,,Tepiman,ood
rom,Romanian,,46,25,roma1327,ron,Indo-European,,Romance,ron
tml,Tamil,,11,78.5,tami1289,tam,Dravidian,,Southern Dravidian,tam
bul,Bulgarian,,42.5,25,bulg1262,bul,Indo-European,,Slavic,bul
lah,Lahu,,20,98.16666666666667,lahu1253,lhu,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,lhu
yuc,Yuchi,,35.75,-86.75,yuch1247,yuc,,,,yuc
pso,Pomo (Southeastern),,39,-122.5,sout2982,pom,Hokan,,Pomoan,pom
zun,Zuni,,35.08333333333333,-108.83333333333333,zuni1245,zun,,,,zun
snt,Sentani,,-2.5833333333333335,140.58333333333334,nucl1632,set,,,,set
krb,Kiribati,,1.3333333333333335,173,gilb1244,gil,Austronesian,Eastern Malayo-Polynesian,Oceanic,gil
som,Somali,,3,45,soma1255,som,Afro-Asiatic,Cushitic,Eastern Cushitic,som
ypk,Yup'ik (Central),,59.5,-160,cent2127,esu,Eskimo-Aleut,,Eskimo,esu
cnt,Cantonese,,23,113,yuec1235,yue,Sino-Tibetan,,Chinese,yue
fur,Fur,,13.5,25,furr1244,fvr,Nilo-Saharan,,Fur,fvr
pol,Polish,,52,20,poli1260,pol,Indo-European,,Slavic,pol
ker,Kera,,9.833333333333334,15.083333333333334,kera1255,ker,Afro-Asiatic,Chadic,East Chadic,ker
lad,Ladakhi,,34,78,lada1244,lbj,Sino-Tibetan,Tibeto-Burman,Bodic,lbj
lep,Lepcha,,27.166666666666668,88.5,lepc1244,lep,Sino-Tibetan,Tibeto-Burman,Lepcha,lep
tli,Tlingit,,59,-135,tlin1245,tli,Na-Dene,,Tlingit,tli
wam,Wambaya,,-18.666666666666668,135.75,wamb1258,wmb,Australian,,West Barkly,wmb
alb,Albanian,,41,20,,,Indo-European,,Albanian,aln als
bam,Bambara,,12.5,-7.5,bamb1269,bam,Niger-Congo,Mande,Western Mande,bam
kyl,Kayah Li (Eastern),,19,97.5,east2342,eky,Sino-Tibetan,Tibeto-Burman,Karen,eky
nti,Ngiti,,1.3333333333333335,30.25,ngit1239,niy,Nilo-Saharan,Central Sudanic,Lendu,niy
car,Carib,,5.5,-56,gali1262,car,Cariban,,Cariban,car
mak,Makah,,48.33333333333333,-124.66666666666667,maka1318,myh,Wakashan,,Southern Wakashan,myh
tsi,Tsimshian (Coast),,52.5,-129,nucl1649,tsi,Penutian,,Tsimshianic,tsi
tun,Tunica,,32.66666666666667,-91,tuni1252,tun,,,,tun
sue,Suena,,-7.75,147.55,suen1241,sue,Trans-New Guinea,,Binanderean,sue
mku,Maranungku,,-13.666666666666666,130,mara1386,zmr,Australian,Daly,Western Daly,zmr
mrl,Murle,,6.5,33.5,murl1244,mur,Nilo-Saharan,Eastern Sudanic,Surmic,mur
psm,Passamaquoddy-Maliseet,,45,-67,male1292,pqm,Algic,,Algonquian,pqm
pit,Pitjantjatjara,,-26,130,pitj1243,pjt,Australian,,Pama-Nyungan,pjt
amh,Amharic,,10,38,amha1245,amh,Afro-Asiatic,,Semitic,amh
ana,Araona,,-12.333333333333334,-67.75,arao1248,aro,Tacanan,,Tacanan,aro
cyv,Cayuvava,,-13.5,-65.5,cayu1262,cyb,,,,cyb
dio,Diola-Fogny,,13,-16,jola1263,dyo,Niger-Congo,Atlantic,Northern Atlantic,dyo
arm,Armenian (Eastern),,40,45,nucl1235,hye,Indo-European,,Armenian,hye
aym,Aymara,,-17,-69,,,Aymaran,,Aymaran,ayc ayr
baw,Bawm,,22.5,92.25,bawm1236,bgr,Sino-Tibetan,Tibeto-Burman,Kuki-Chin-Naga,bgr
nbd,Nubian (Dongolese),,18.25,30.75,kenu1236,kzh,Nilo-Saharan,Eastern Sudanic,Nubian,kzh
wrd,Wardaman,,-15.5,131,ward1246,wrr,Australian,Gunwinyguan,Yangmanic,wrr
hai,Haida,,53,-132,,,,,,hax hdn
kmu,Khmu',,21,102,khmu1256,kjg,Austro-Asiatic,Mon-Khmer,Palaung-Khmuic,kjg
usa,Usan,,-4.833333333333333,145.16666666666666,usan1239,wnu,Trans-New Guinea,,Madang,wnu
pai,Paiwan,,22.5,120.83333333333333,paiw1248,pwn,Austronesian,,Paiwanic,pwn
ung,Ungarinjin,,-16.333333333333332,126,ngar1284,ung,Australian,,Wororan,ung
bej,Beja,,18,36,beja1238,bej,Afro-Asiatic,Cushitic,Beja,bej
dre,Drehu,,-21,167.25,dehu1237,dhv,Austronesian,Eastern Malayo-Polynesian,Oceanic,dhv
gar,Garo,,25.666666666666668,90.5,garo1247,grt,Sino-Tibetan,Tibeto-Burman,Baric,grt
pms,Paamese,,-16.5,168.25,paam1238,pma,Austronesian,Eastern Malayo-Polynesian,Oceanic,pma
mss,Miwok (Southern Sierra),,37.5,-120,sout2985,skd,Penutian,Utian,Miwok,skd
sml,Semelai,,3,103,seme1247,sza,Austro-Asiatic,Mon-Khmer,Aslian,sza
yur,Yurok,,41.33333333333333,-124,yuro1248,yur,Algic,,Yurok,yur
dag,Daga,,-10,149.33333333333334,daga1275,dgz,Dagan,,Dagan,dgz
otm,Otomí (Mezquital),,20.166666666666668,-99.16666666666667,mezq1235,ote,Oto-Manguean,,Otomian,ote
igb,Igbo,,6,7.333333333333333,nucl1417,ibo,Niger-Congo,Benue-Congo,Igboid,ibo
nez,Nez Perce,,46,-116,nezp1238,nez,Penutian,,Sahaptian,nez
brh,Brahui,,28.5,67,brah1256,brh,Dravidian,,Northern Dravidian,brh
cah,Cahuilla,,33.5,-116.25,cahu1264,chl,Uto-Aztecan,,Takic,chl
cle,Chinantec (Lealao),,17.333333333333332,-95.91666666666667,leal1235,cle,Oto-Manguean,,Chinantecan,cle
knm,Kunama,,14.5,37,kuna1268,kun,Nilo-Saharan,,Kunama,kun
nav,Navajo,,36.16666666666667,-108,nava1243,nav,Na-Dene,,Athapaskan,nav
zqc,Zoque (Copainalá),,17,-93.25,copa1236,zoc,Mixe-Zoque,,Mixe-Zoque,zoc
bkr,Batak (Karo),,3.25,98.25,bata1293,btx,Austronesian,Western Malayo-Polynesian,Sundic,btx
cmn,Comanche,,33.5,-101.5,coma1245,com,Uto-Aztecan,,Numic,com
iri,Irish,,53,-8,iris1253,gle,Indo-European,,Celtic,gle
nko,Nkore-Kiga,,-0.9166666666666667,29.833333333333332,chig1238,cgg,Niger-Congo,Benue-Congo,Bantoid,cgg
squ,Squamish,,49.66666666666667,-123.16666666666667,squa1248,squ,Salishan,,Central Salish,squ
tru,Trumai,,-11.916666666666666,-53.58333333333333,trum1247,tpy,,,,tpy
dni,Dani (Lower Grand Valley),,-4.333333333333333,138.83333333333334,lowe1415,dni,Trans-New Guinea,,Dani,dni
nen,Nenets,,69,72,nene1249,yrk,Uralic,,Samoyedic,yrk
urk,Urubú-Kaapor,,-2.3333333333333335,-46.5,urub1250,urb,Tupian,,Tupi-Guaraní,urb
coo,Coos (Hanis),,43.5,-124.16666666666667,coos1249,csz,Oregon Coast,,Coosan,csz
cre,Cree (Plains),,54,-110,plai1258,crk,Algic,,Algonquian,crk
nht,Nahuatl (Tetelcingo),,19.666666666666668,-99,tete1251,nhg,Uto-Aztecan,,Aztecan,nhg
yim,Yimas,,-4.666666666666667,143.55,yima1243,yee,Lower Sepik-Ramu,,Lower Sepik,yee
ika,Ika,,10.666666666666666,-73.75,arhu1242,arh,Chibchan,,Aruak,arh
kse,Koyraboro Senni,,16,0,koyr1242,ses,Nilo-Saharan,,Songhay,ses
mun,Mundari,,23,84.66666666666667,mund1339,muw,Austro-Asiatic,,Munda,muw
