ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment
igt-2362,mrl,acin kirɛɛr i oroz,acin\tkirɛɛr\ti\toroz,sees\tjackal\tnom\tdog,the jackal sees the dog,,
igt-2361,mrl,adɔkɔny mudec i ceeza,adɔkɔny\tmudec\ti\tceeza,runs\tmouse\tnom\tinto.house,the mouse runs into the house,,
igt-2363,mrl,kakɔ naana baagita,kakɔ\tnaana\tbaagita,I.go\tI.nom\tacross,I am going across the river,,
igt-2364,mrl,kacin naana ineeta,kacin\tnaana\tineeta,I.see\tI.nom\tyou.acc,I see you,,
igt-2365,krw,uma-té-do abül-fekha khomilo-bo,uma-té-do\tabül-fekha\tkhomilo-bo,tell-3PL.REAL-DS\tman-INDEF\tdie.3SG.REAL-PERF,They told that a certain man had died.,,
igt-2366,ram,m-upluul-i,m-upluul-i,2-dream- PRES,You are dreaming.,,
igt-2367,ram,nsut tiiskibadut s-angaling-i,nsut	tiiskibadut	s-angaling-i,1 PL	children	1 PL  -hungry- PRES,We children are hungry.,,
igt-2368,ram,ning suurak mliima,ning\tsuurak\tmliima,this\tpineapple\tgood,This pineapple is good.,,
igt-2369,ind,Kami akan makan nanti.,Kami\takan\tmakan\tnanti.,1PL\tFUT\teat\tsoon,We will eat soon.,,
igt-2370,ind,Dia men-cium- i pacar-nya.,Dia\tmen-cium-\ti\tpacar-nya.,3SG\tACTIVE-kiss-\trepet\tgirlfriend-3SG.POSS,He kissed his girlfriend repeatedly.,,
igt-2372,chc,loem-an k'orni,loem-an	k'orni,lion- GEN	baby.animal,"‘lion cub’, ‘lion's cub’ (lit. ‘of-lion cub’)",,
igt-2373,chc,mashien-an maax,mashien-an	maax,car- GEN	price,‘the price of a car’ (lit. ‘of-car price’),,
igt-2374,jpn,Taroo wa Akiko to Nara e ikimashita,Taroo\twa\tAkiko\tto\tNara\te\tikimashita,Taroo\tTOP\tAkiko\twith\tNara\tto\tgo.PST,Taroo went to Nara with Akiko.,,
igt-2375,jpn,Taroo to Akiko to wa Nara e ikimashita,Taroo\tto\tAkiko\tto\twa\tNara\te\tikimashita,Taroo\twith\tAkiko\twith\tTOP\tNara\tto\tgo.PST,Taroo and Akiko went to Nara.,,
igt-2376,knd,[ra:ma a: stha:nakke tannanne: na:makaraNa] ma:DikoNDiddu,[ra:ma\ta:\tstha:nakke\ttannanne:\tna:makaraNa]\tma:DikoNDiddu,Rama\tthat\tposition.dat\tref.acc.emph\tnominate.an\tdo.refl.pst.conv,’Rama’s nominating himself to that position has surprised everybody.,,
igt-2377,knd,[nimma karkaSava:da ha:Duv ike yinda] nanage taleno:vu bantu,[nimma\tkarkaSava:da\tha:Duv\tike\tyinda]\tnanage\ttaleno:vu\tbantu,you.gen\tharsh.adv.rel.ptcp\tsing\tan\tinstr\tI.dat\theadache\tcome.pst.3sg.n,Your cacophonouns singing gave me a headache.,,
igt-2378,bsq,aita-k Mikel nola erama-n du etxe-ra,aita-k\tMikel\tnola\terama-n\tdu\tetxe-ra,father-SG.ERG\tMichael\thow\tcarry-PERF\t3ABS.3ERG.PRES\thouse.SG.ALLAT,How has father carried Mikel home?,,
igt-2379,mau,gawajan,gawajan,gawajan,"they look at themselves, they look at one another",,
igt-2380,tmr,dēk mənūʔ,dēk\tmənūʔ,house\tbig,big house,,
igt-2381,sel,jah,jah,1sg,I,,
igt-2382,sel,jkoah,jkoah,1dl,we two,,
igt-2383,sel,jkoahj,jkoahj,1pl,we,,
igt-2384,lat,Putn-s lidoja.,Putn-s	lidoja.,bird- NOM	fly.PST  .3,The bird was flying.,,
igt-2385,lat,Bērn-s zīmē sun-i.,Bērn-s	zīmē	sun-i.,child- NOM	draw.PRES  .3	dog- ACC,The child is drawing a dog.,,
igt-2391,brh,all-a-v-at,all-a-v-at,be-NEG-PST-1.SG,'not be',,
igt-2392,brh,(a)kā-va,(a)kā-va,go-PRES/FUT.1.SG,'go',,
igt-2393,brh,ʔ inā-ø,ʔ inā-ø,go-PST.3.SG,'go',,
igt-2386,brh,u ʈ,u ʈ,be.SIMPLE.PRES.1.SG,'be',,
igt-2387,brh,ar-ē- ʈ,ar-ē- ʈ,be-EMPHATIC.PRES-1.SG,'be',,
igt-2388,brh,a-ss-u ʈ,a-ss-u ʈ,be-PST-1.SG,'be',,
igt-2389,brh,a-ss-u ʈ a,a-ss-u ʈ a,be-PST-1.SG.IMPF,'be',,
igt-2390,brh,a-ffa-t,a-ffa-t,be-NEG-1.SG.PRES,'not be',,
igt-2394,brh,(a) ʔ inā-ra,(a) ʔ inā-ra,go-PST.PROG.3.PL,'go',,
igt-2395,brh,ʔ in-ik,ʔ in-ik,go-POTENTIAL.FUT.3.SG,'go',,
igt-2396,brh,ʔ ina-ne,ʔ ina-ne,go-PST.PERF.3.SG,'go',,
igt-2397,kse,woy yaaha čindi taači,woy\tyaaha\tčindi\ttaači,ten\teight\tremain\tfour,84 (i.e. 10 x 8 + 4),,
igt-2398,kob,siduŋ,siduŋ,shoulder,"10, 33, 56, etc.",,
igt-2399,knr,Álì - sò,Álì\t-\tsò,Ali\t-\tAPL,Ali and friends,,
igt-2400,knr,bə́jì - s,bə́jì\t-\ts,mat\t-\tPL,mats,,
igt-2401,rut,Apsar - ar,Apsar\t-\tar,Apsar\t-\tPL,a group of people or a clan headed by a person called Apsar,,
igt-2402,fin,Huomenna on kylmää.,Huomenna\ton\tkylmää.,tomorrow\tis\tcold.PART,It will be cold tomorrow.,,
igt-2403,for,má: ntamá,má:\tntamá,this\thouse,this house,,
igt-2404,tiw,awa mantani teraka,awa\tmantani\tteraka,our\tfriend\twallaby,Our friend has a wallaby.,,
igt-2405,hin,maim hūm,maim\thūm,I\tbe.1.SG.PRES,'be',,
igt-2406,hin,maim thā,maim\tthā,I\tbe.1.SG.M.PST,'be',,
igt-2407,hin,maim hūmga,maim\thūmga,I\tbe.1.SG.M.FUT,'be',,
igt-2408,hin,jānā,jānā,go.PRES/IMPF,'go',,
igt-2409,hin,gayā,gayā,go.SG.M.PFV,'go',,
igt-2410,jpn,Kanako ga Ziroo o ik- ase -ta,Kanako	ga	Ziroo	o	ik- ase -ta,Kanako	nom	Ziro	acc	go- CAUS-PST,Kanako made Ziro go.,,
igt-2411,pol,jestem,jestem,be.1.SG.PRES,'be',,
igt-2412,pol,bẽdẽ,bẽdẽ,be.1.SG.FUT,'be',,
igt-2413,pol,by- ɫ em,by- ɫ em,be-1.SG.M.PST,'be',,
igt-2414,pol,chodze,chodze,go-PRES.HAB.3.SG,'go',,
igt-2415,pol,ide,ide,go.PRES.3.SG (one time action),'go',,
igt-2416,pol,szed- ɫ em,szed- ɫ em,go.PST-PST.SG.M,'go',,
igt-2417,pol,chodi- ɫ em,chodi- ɫ em,go.IMPF-PST.SG.M,'go',,
igt-2418,pol,pojd-e,pojd-e,go.PFV-PRES.3.SG (=FUT),'go',,
igt-2419,pol,przychodz-e,przychodz-e,come-PRES.3.SG,'come',,
igt-2420,pol,przyszed- ɫ em,przyszed- ɫ em,come.PST-PST.SG.M,'come',,
igt-2421,pol,przychodi- ɫ em,przychodi- ɫ em,come.IMPF-PST.SG.M,'come',,
igt-2422,pol,przyjd-e,przyjd-e,come.PFV-PRES.3.SG (=FUT),'come',,
igt-2423,pol,powiedz-iec,powiedz-iec,say.PFV-INF,'say',,
igt-2424,pol,mow-ic,mow-ic,say.IMPF-INF,'say',,
igt-2425,pol,zobacz-yc,zobacz-yc,see.PFV-INF,'see',,
igt-2426,pol,widz-iec,widz-iec,see.IMPF-INF,'see',,
igt-2427,pol,obezre-c,obezre-c,watch.PFV-INF,'watch',,
igt-2428,pol,oglada-c,oglada-c,watch.IMP-.INF,'watch',,
igt-2429,pol,wziã-c,wziã-c,take.PFV-INF,'take',,
igt-2430,pol,bra-c,bra-c,take.IMPF-INF,'take',,
igt-2506,lin,Sál-á!,Sál-á!,work- EPV.IMP.SG,Work!,,
igt-2507,pit,wait ngalyayala,wait\tngalyayala,man\tdoctor,The man is a doctor.,,
igt-2508,pit,tjitji kutjara ngura-ka,tjitji\tkutjara\tngura-ka,child\ttwo\tcamp-at,The two children are at camp.,,
igt-2431,tab,yak,yak,1sg,I,,
igt-2432,tab,am,am,1pl.excl,we (exclusive),,
igt-2433,tab,tit,tit,1pl.incl,we (inclusive),,
igt-2434,may,tuo,tuo,1sg,I,,
igt-2435,may,amu,amu,1pl,we,,
igt-2436,heb,ha ish nafal,ha\tish\tnafal,the\tman\tfell.3sg.m,the man fell,,
igt-2437,heb,ha yalda raata et ha ish,ha\tyalda\traata\tet\tha\tish,the\tgirl\tsaw.3sg.f\tacc\tthe\tman,the girl saw the man,,
igt-2438,heb,ani nafalti,ani\tnafalti,I.nom\tfell.1sg,I fell,,
igt-2439,heb,ani raiti ot xa,ani\traiti\tot\txa,I.nom\tsaw.1sg\tacc\tyou,I saw you,,
igt-2440,heb,ata raita ot i,ata\traita\tot\ti,you\tsaw.2sg.m\tacc\tI,you saw me,,
igt-2441,fre,Je le vois.,Je\tle\tvois.,I\thim\tsee,I see him.,,
igt-2442,juh,Mí kàrè (ká mí) g!à'ámá shóré.,Mí\tkàrè\t(ká\tmí)\tg!à'ámá\tshóré.,I\twant\tthat\tI\tenter\tschool,I want to enter the school.,,
igt-2443,mal,amin=inona no manasa lamba Rasoa,amin=inona\tno\tmanasa\tlamba\tRasoa,with=what\tfoc\twash.ACTIVE\tclothes\tRasoa,With what did Rasoa wash clothes?,,
igt-2444,mal,amin=ity savony ity no manasa lamba Rasoa,amin=ity\tsavony\tity\tno\tmanasa\tlamba\tRasoa,with=this\tsoap\tthis\tFOC\twash.ACTIVE\tclothes\tRasoa,It is with this soap that Rasoa is washing clothes.,,
igt-2445,fin,Juna on saapunut.,Juna\ton\tsaapunut.,train\tis\tarrive.SUPINE,The train has arrived.,,
igt-2446,anj,et aviñ numu aen,et\taviñ\tnumu\taen,3sg.aor.A\twant\tfish\the,He wants a fish.,,
igt-2447,bkr,arah apai aku ku das,arah\tapai\taku\tku\tdas,way\twhich\t1SG\tto\ttop,Which way do I take to go up?,,
igt-2448,yor,ọgọ́ˈjọ,ọgọ́ˈjọ,ọgọ́ˈjọ,"160 (i.e. 20 x 8, cf. ogún ‘20’, e≥'jo ‘8’)",,
igt-2449,yor,mẹ́tàléláádọ́ˈjọ,mẹ́tàléláádọ́ˈjọ,mẹ́tàléláádọ́ˈjọ,"153 (i.e. 3 + –10 + 20 x 8, cf. e≥'ta, me≥;'ta ‘3’)",,
igt-2450,yor,ẹgbẹ̀rin,ẹgbẹ̀rin,ẹgbẹ̀rin,"800 (i.e. 200 x 4, cf. igba ‘200’, e≥'rin ‘4’)",,
igt-2451,kor,Halapeci-nun wuncenha-si-l swu(-ka) iss-usi-ta.,Halapeci-nun\twuncenha-si-l\tswu(-ka)\tiss-usi-ta.,grandpa-TOP\tdrive-SUBJ.HON-PRES\tway(-NMLZ)\texist-SUBJ.HON-DECL,My grandpa can drive.,,
igt-2452,lad,pəlldənni s̨pečhə ɖi-yin-yot,pəlldənni	s̨pečhə	ɖi-yin-yot,Paldan.ERG	book.ABS	write- AUX  - AUX,Paldan is writing a book.,,
igt-2453,lad,pəlldənni s̨pečhə ɖi-yin-met,pəlldənni	s̨pečhə	ɖi-yin-met,Paldan.ERG	book.ABS	write- AUX  - NEG.AUX,Paldan is not writing a book.,,
igt-2509,zqc,mahk i’s ko wïstïhk i’s ko mak,mahk\ti’s\tko\twïstïhk\ti’s\tko\tmak,ten\ttwenty\tplus\ttwo\ttwenty\tplus\tten,250 (i.e. 10 x 20 + 2 x 20 + 10),,
igt-2454,tvl,te paala e tasi ne sao ia Aaifoou,te\tpaala\te\ttasi\tne\tsao\tia\tAaifoou,the\tkingfish\tnpst\tone\tpst\tescape\tbecause.of\tAifou,The kingfish got away because of Aifou.,,
igt-2455,kob,[Yad wög adɨn kub g ep] iru g öp.,[Yad	wög	adɨn	kub g	ep]	iru	g	öp.,1subj	garden	big	do	an	much	do	perf.3sg,I am not interested in making a big garden.,,
igt-2456,nav,shi cheii tł’óó’dóó sizį́,shi\tcheii\ttł’óó’dóó\tsizį́,1sg\tgrandfather\toutside\tstand.3sg,my grandfather is standing outside,,
igt-2457,nav,’ashkii ’at’ééd yiníł’į́,’ashkii\t’at’ééd\tyiníł’į́,boy\tgirl\tlook.at.3sg/3sg,the boy looks at the girl,,
igt-2458,hop,pitu,pitu,arrive.sg.subj,’arrive’,,
igt-2459,hop,öki,öki,arrive.pl.subj,’arrive’,,
igt-2460,hop,-ma,-ma,-go along doing X.sg,’go along doing X’ (aux),,
igt-2461,hop,-wisa,-wisa,-go along doing X.pl,’go along doing X’ (aux),,
igt-2462,hop,-toni,-toni,-go around doing X.sg,’go around doing X’ (aux),,
igt-2463,hop,-kya,-kya,-go around doing X.pl,’go around doing X’ (aux),,
igt-2464,hop,tuumoyta,tuumoyta,be eating.sg.subj,’be eating’,,
igt-2465,hop,noonova,noonova,be eating.pl.subj,’be eating’,,
igt-2466,tha,kon tii kan,kon\ttii\tkan,man\tbeat\tRESP,men beat each other,,
igt-2467,mxc,nbíí,nbíí,come.HAB,come,,
igt-2468,mxc,bèì,bèì,come.PROG,come,,
igt-2469,mxc,kii,kii,come.UNREALIZED,come,,
igt-2470,mxc,na-kii,na-kii,PFV-  come,come,,
igt-2471,pum,lealián ggáo,lealián\tggáo,very\tdeep,very deep,,
igt-2510,mss,cuku-ŋ hu:ki-ʔ-hy:,cuku-ŋ	hu:ki-ʔ-hy:,dog- GEN	tail- 3SG,‘dog's tail’ (lit. ‘of-dog its-tail’),,
igt-2472,knd,mu:ru sa:vira da a:ru nu:ra: ip pattu,mu:ru\tsa:vira\tda\ta:ru\tnu:ra:\tip\tpattu,three\tthousand\t?\tsix\thundred\ttwo\tten,3620 (i.e. 3 x 1000 + 6 x 100 = 2 x 10),,
igt-2473,chv,ɨvǎl - se - n - e kaj - sa kil - t - ěm,ɨvǎl\t-\tse\t-\tn\t-\te\tkaj\t-\tsa\tkil\t-\tt\t-\těm,son\t-\tPL\t-\tOBL\t-\tDA\tgo\t-\tCONV\tcome\t-\tPFV\t-\t1,I went to my son’s (to my son and his family),,
igt-2474,mrl,k-a-kɔ,k-a-kɔ,1-impf-go.sg,‘go’,,
igt-2475,mrl,k-a-vɔ,k-a-vɔ,1-impf-go.pl,‘go’,,
igt-2476,mna,no-tende tora dahu,no-tende\ttora\tdahu,3SG.REALIS-run\tagain\tdog,The dog ran again.,,
igt-2477,mna,o katogha ne-mbolaku kenta topa,o\tkatogha\tne-mbolaku\tkenta\ttopa,art\tcrow\t3SG.REALIS-steal\tfish\tdry,The crow stole dried fish.,,
igt-2478,fre,la destruction de Carthage par les Romains,la\tdestruction\tde\tCarthage\tpar\tles\tRomains,the\tdestroy.an\tof\tCarthago\tby\tthe\tRomans,the destruction of Carthago by the Romans,,
igt-2479,kyl,belɔ̀ tā phé,belɔ̀\ttā\tphé,glass\tfall\tcrack,the glass fell and cracked,,
igt-2480,kyl,thwi mɛ́thʌ ʔe ʌ́ li phā nʌ,thwi\tmɛ́thʌ\tʔe\tʌ́\tli\tphā\tnʌ,dog\tsee\teat\tnewsit\tbook\tskin\tptcl,the dog saw the hide book and ate it,,
igt-2481,kyl,vɛ̄ cwá to to,vɛ̄\tcwá\tto\tto,I\tgo\tneg\tneg,I won’t go either,,
igt-2482,kyl,vɛ̄ dʌ́ cwá ne to,vɛ̄\tdʌ́\tcwá\tne\tto,I\tlet\tgo\tyou\tneg,I won’t let you go,,
igt-2483,grw,ilinniartitsiuq anipalla puq,ilinniartitsiuq\tanipalla\tpuq,teacher\tcome.out.quickly\tind.3sg,the teacher came out quickly,,
igt-2484,grw,akkam ma aataaq aallaa vaa,akkam\tma\taataaq\taallaa\tvaa,uncle\tmy.erg\tharp.seal\tshoot\tind.3sg>3sg,my uncle shot the harp seal,,
igt-2485,grw,uanga ajuri nngil ara,uanga\tajuri\tnngil\tara,I\tnot.like\tneg\tind.1sg>3sg,I like it,,
igt-2486,cre,ni-,ni-,1 SG /1 PL .EXCL,I we (exclusive),,
igt-2487,cre,ki-,ki-,1 PL .INCL,we (inclusive),,
igt-2488,ngk,Kalla ngayi yedi tye jeningkisyi yaga=nide. ,Kalla\tngayi\tyedi\ttye\tjeningkisyi\tyaga=nide.,Mother\t1SG\twent\tPST\tcanoe\tDEM=LOC,My mother came in that canoe.,,
igt-2489,tur,Mehmed-i gör-dü-m.,Mehmed-i\tgör-dü-m.,Mehmet-ACC\tsee-PST-1SG,I saw Mehmet.,,
igt-2490,sue,na,na,1sg,I,,
igt-2491,sue,nato,nato,1dl.excl,we two (exclusive),,
igt-2492,sue,nakere,nakere,1pl.excl,we (exclusive),,
igt-2493,sue,nege,nege,1dl.incl,we two (inclusive),,
igt-2494,sue,nekai,nekai,1pl.incl,we (inclusive),,
igt-2495,war,para mana’ xujuhu’ ?,para	mana’	xujuhu’ ?,therefore	angry	REFL/RECP.2PL,‘Why are you angry with each other?’ Or: ‘Why are you angry with yourselves?’,,
igt-2496,ynk,nyupali nku nyanga nyi,nyupali	nku	nyanga	nyi,2DU (ERG)	RFL	see	PRES,you two are looking at each other,,
igt-2497,bam,"[muso min taara], o ye fini san","[muso\tmin\ttaara],\to\tye\tfini\tsan",[woman\tREL\tleave]\t3SG\tPST\tcloth\tbuy,The woman who left bought the cloth.,,
igt-2498,mar,[’iipaa ha=rav (waly-) uusish ma sh] hot k,[’iipaa\tha=rav\t(waly-)\tuusish\tma\tsh]\thot\tk,man\tliquor\tneg\tdrink.an\tneg\tsubj\tgood\treal,’The man’s not drinking is good.,,
igt-2499,mar,’iipaa ime),’iipaa\time),man\tleg,’the man’s leg,,
igt-2500,mar,[’nym-ashuuham-sh] waly hot ma k,[’nym-ashuuham-sh]\twaly\thot\tma\tk,2/1-hit.an-neg-subj\tneg\tgood\tneg\treal,Your hitting me was wrong.,,
igt-2501,lon,ɛyɛ- m,ɛyɛ- m,blood- 2 sg.poss,your blood,,
igt-2502,kut,xaǂi-ʔis qu paǂkiy,xaǂi-ʔis\tqu\tpaǂkiy,son-3.POSS\tthat\twoman,that woman’s son,,
igt-2503,mnm,wása ʔúsi i-emaʔ-í-be i-moaʔúsu,wása\tʔúsi\ti-emaʔ-í-be\ti-moaʔúsu,wind\tcloth\t3SG.REAL-cause-3SG.OBJ-and\t3SG.REAL-move,The wind made the loin cloth move.,,
igt-2504,ika,zož-aki,zož-aki,go-PERF,'go',,
igt-2505,ika,zuei-n,zuei-n,go-IMPF,'go',,
igt-2513,mar,tiiv,tiiv,sit.pl,’sit’,,
igt-2511,mar,va,va,sit.sg,’sit’,,
igt-2512,mar,daw,daw,sit.du,’sit’,,
igt-2514,mar,dik,dik,lie.sg,’lie’,,
igt-2515,mar,daw,daw,lie.du,’lie’,,
igt-2516,mar,tiiv,tiiv,lie.pl,’lie’,,
igt-2517,mar,uuvaa,uuvaa,be.sg,"’be located, be at’",,
igt-2518,mar,uunu,uunu,be.du,"’be located, be at’",,
igt-2519,mar,dik,dik,be.pl,"’be located, be at’",,
igt-2520,mar,v'aw,v'aw,stand.sg,’stand’,,
igt-2521,mar,uuv'o,uuv'o,stand.du,’stand’,,
igt-2522,mar,vuu'osh,vuu'osh,stand.pl,’stand’,,
igt-2523,bkr,nandé m-bayu amak,nandé\tm-bayu\tamak,mother\tACTIVE-weave\tmat,Mother is weaving a mat.,,
igt-2524,bkr,nukur kai kam ku tiga,nukur\tkai\tkam\tku\ttiga,buy\twhat\t2\tLOC\tmarket,What did you buy at the market?,,
igt-2525,arc,diya-n k’oč’o,diya-n\tk’oč’o,father-GEN\tcup,father’s cup,,
igt-2526,nug,n g ara wa:yin n g iyan g i a d aba yu:guni,n g ara wa:yin	n g iyan g i	a d aba	yu:guni,emu	she.went	now	to.there,Emu went that way,,
igt-2527,nug,n g ara majbarwar wan g in g an g,n g ara majbarwar	wan g in g an g,python	it.ate.them,the python ate them,,
igt-2528,nug,waniyan y bugij manan g udan manubamayun g,waniyan y bugij	manan g udan	manubamayun g,he.gave.them.still	guts	that,he gave those guts to them,,
igt-2529,nug,nagan g da-ju:-' ba=bura:-',nagan g	da-ju:-'	ba=bura:-',you	there	you.will.sit,you stay there!,,
igt-2530,nug,n g a n g iga n g a:'gamaji n g arawa:yin,n g a	n g iga	n g a:'gamaji	n g arawa:yin,then	she	she.stole.it.from.her	emu,then Emu stole it [the stone] from her [Brolga],,
igt-2531,nug,n g unu=na-n y nagan g,n g unu=na-n y	nagan g,I.saw.you	you,I saw you,,
igt-2532,tug,kemmou tehousid foull oult ma m,kemmou	tehousid	foull	oult	ma	m,you	pretty.2 SG.F	upon	sister	of	you,You are prettier than your sister.,,
igt-2533,bma,idda uryaz,idda\turyaz,go.prf.3sg.m\tman.nom,the man has gone,,
igt-2534,bma,ičča uryaz a k sum,ičča	uryaz	a k sum,eat.prf.3sg.m	man.nom	meat.acc,the man has eaten the meat,,
igt-2535,kho,‘ádelèd - haan,‘ádelèd\t-\thaan,Adelaide\t-\tAPL,Adelaide and the others (who live with her),,
igt-2536,fre,Donne-moi ce livre-là et garde celui -ci pour toi.,Donne-moi	ce	livre-là	et	garde	celui -ci	pour	toi.,give-me	this	book-there	and	keep	this.one-here	for	you,Give me that book and keep this one for you.,,
igt-2537,mxc,nbíí,nbíí,come.HAB,'come',,
igt-2538,mxc,bèì,bèì,come.PROG,'come',,
igt-2539,mxc,na-kii,na-kii,PFV-come,'come',,
igt-2540,mxc,kii,kii,come.FUT,'come',,
igt-2541,mxc,ɲ ã́ ʔ ã,ɲ ã́ ʔ ã,come.IMP,'come',,
igt-2542,mxc,xã́ ʔ ã,xã́ ʔ ã,go.HAB,'go',,
igt-2543,mxc,kwã́ ʔ ã,kwã́ ʔ ã,go.PROG,'go',,
igt-2544,mxc,ni-xã́ ʔ ã,ni-xã́ ʔ ã,PFV-go,'go',,
igt-2545,mxc,kĩ́ ʔ ĩ,kĩ́ ʔ ĩ,go.FUT,'go',,
igt-2546,mxc,xí ʔ i,xí ʔ i,die.IMPF,'die',,
igt-2547,mxc,kuù,kuù,die.FUT,'die',,
igt-2548,cah,ʔívʔi náxaniš néken,ʔívʔi\tnáxaniš\tnéken,this\tman\tcome,this man comes,,
igt-2549,cah,ʔivim pe hem téew wen nánxanič em,ʔivim\tpe\them\ttéew\twen\tnánxanič\tem,these\t3sg\t3pl\tsee\tdur\tman\tpl,the men see it,,
igt-2550,cah,néat(-i) ʔe n máx qal,néat(-i)	ʔe	n	máx	qal,basket(- acc )	3sg	1sg	give	dur,I give you the basket,,
igt-2551,ket,ab tar,ab\ttar,my\tbeat.an,’my beating’ (’my getting beaten up’ or ’my beating of someone else’).,,
igt-2552,ket,ab sul bet,ab\tsul\tbet,my\tsled\tmake.an,my sled-making,,
igt-2553,wam,ɑyani ngurlu ngg a,ɑyani	ngurlu	ngg	a,look for 1DU	EXCL.A	RFL	NONFUT,we are looking for each other,,
igt-2554,mad,má r ì dƷɔ́ `sī-rē,má	r ì	dƷɔ́	`sī-rē,1SG	PROG	house	NONPST.build-SUBORD,I was/have been building a house.,,
igt-2555,mad,ɔ́p í ká bɔ̀ŋgú dƷè sàbúnì s ì,ɔ́p í	ká	bɔ̀ŋgú	dƷè	sàbúnì	s ì,Opi	3SUBJ	clothes	wash	soap	SOURCE,Opi is washing clothes with soap.,,
igt-2556,oji,nini e-gnoozi-d,nini\te-gnoozi-d,man\tREL-tall-3SG,a tall man,,
igt-2557,oji,nini e-ngamo-d,nini\te-ngamo-d,man\tREL-sing-3SG,a man who is singing,,
igt-2558,dmi,ɨm-a mwo: dzi-t-ɨ ʔe,ɨm-a\tmwo:\tdzi-t-ɨ\tʔe,he-ERG\twhat\teat-NON.PRET-s23\tQUOT,What did he/they/you say he was eating?,,
igt-2559,mnd,nĭ gui ̀-xialai [qiú Zháng-san],nĭ	gui ̀-xialai	[qiú Zháng-san],you	kneel.down	beg Zhang-san,You knelt down in order to beg Zhang-san.,,
igt-2560,mnd,nĭ gui ̀-xialai qiú Zháng-san,nĭ	gui ̀-xialai	qiú Zháng-san,you	kneel.down	beg Zhang-san,You knelt down and begged Zhang-san.,,
igt-2561,hwc,mai broda dem,mai\tbroda\tdem,my\tbrother\tthey,my brother and his group,,
igt-2562,hwc,de dakta dem,de\tdakta\tdem,de\tdakta\tdem,the doctor and his group,,
igt-2563,tbu,sa-umma gere du mado,sa-umma\tgere\tdu\tmado,eye-his\tblood\ton\tred,His eye is redder than blood.,,
igt-2564,cnl,"wa ha ma ajcau, [i-mã hũpati]","wa	ha	ma	ajcau,	[i-mã	hũpati]",1	FUT	away	run	1- TEMPRY	3.fear,I will run away because I am afraid of it.,,
igt-2565,cmn,t u yaai,t u yaai,die.sg.subj,‘die’,,
igt-2566,cmn,kooi,kooi,die.pl,‘die’,,
igt-2567,cmn,y u kwi,y u kwi,say.sg.subj,‘say’,,
igt-2568,cmn,niw u n u,niw u n u,say.pl.subj,‘say’,,
igt-2569,cmn,tekwa,tekwa,talk.sg.subj,‘talk’,,
igt-2570,cmn,niwɨnɨ,niwɨnɨ,talk.pl.obj,‘talk’,,
igt-2571,cmn,hapi,hapi,lie down.sg.subj,‘lie down’,,
igt-2572,cmn,kwapi,kwapi,lie down.pl.subj,‘lie down’,,
igt-2573,cmn,ika,ika,go inside.sg.subj,’go inside’,,
igt-2574,cmn,weekwi,weekwi,go inside.pl.subj,’go inside’,,
igt-2575,cmn,toʔi,toʔi,enter.sg.subj,‘enter/leave enclosed space’,,
igt-2576,cmn,kɨa,kɨa,enter.pl.subj,‘enter/leave enclosed space’,,
igt-2577,cmn,u hpui,u hpui,sleep.sg.subj,‘sleep’,,
igt-2578,cmn,u hkooi,u hkooi,sleep.pl.subj,‘sleep’,,
igt-2579,cmn,yaa,yaa,hold.sg.obj,‘hold’,,
igt-2580,cmn,himi,himi,hold.pl.obj,‘hold’,,
igt-2581,cmn,kweʔya,kweʔya,remove.sg.obj,‘remove’,,
igt-2582,cmn,kweyuʔi,kweyuʔi,remove.pl.obj,‘remove’,,
igt-2583,cmn,taika,taika,drive out.sg.obj,’drive out’,,
igt-2584,cmn,tahkia,tahkia,drive out.pl.obj,’drive out’,,
igt-2585,ger,Anna trink-t Wasser.,Anna\ttrink-t\tWasser.,Anna\tdrink-3SG\twater,Anna is drinking water.,,
igt-2586,ger,Anna ha-t Wasser getrunken.,Anna\tha-t\tWasser\tgetrunken.,Anna\thave-3SG\twater\tdrink.PST.PTCP,Anna has drunk water.,,
igt-2587,ger,"Hans sag-t, dass Anna Wasser trink-t.","Hans\tsag-t,\tdass\tAnna\tWasser\ttrink-t.",Hans\tsay-3SG\tthat\tAnna\twater\tdrink-3SG,Hans says that Anna is drinking water.,,
igt-2588,gua,karai lino o mba’apo,karai\tlino\to\tmba’apo,gentleman\tLino\t3sg\twork,Don Lino is working,,
igt-2589,gua,jagua o muña mbarakajá pe,jagua\to\tmuña\tmbarakajá\tpe,dog\t3sg\tchase\tcat\tacc,the dog chases the cat,,
igt-2590,gua,ha’e o puka,ha’e\to\tpuka,he.nom\t3sg\tlaugh,he laughs,,
igt-2591,gua,ha’e o juhu ixupe,ha’e\to\tjuhu\tixupe,he.nom\t3sg\tmeet\the.acc,he meets him,,
igt-2592,hun,én,én,1sg,I,,
igt-2593,hun,mi,mi,1pl,we,,
igt-2594,grk,Thél-o [na pá-o s-tin Athína].,Thél-o	[na	pá-o	s-tin	Athína].,want- 1SG	COMP	go- 1SG	to- ART	Athens,I want to go to Athens.,,
igt-2595,lit,vaikaĩ miegójo sodè,vaikaĩ\tmiegójo\tsodè,children.NOM\tslept.3PL\tgarden.LOC,The children slept in the garden.,,
